WASTE_ID,LAT_WWTP,LON_WWTP,POP_SERVED,geometry
25093,32.888,-86.225,210,"POLYGON ((-86.13516847158805 32.81253334884768, -86.13516847158805 32.9634024304732, -86.31483152841194 32.9634024304732, -86.31483152841194 32.81253334884768, -86.13516847158805 32.81253334884768))"
25095,30.814,-88.068,5600,"POLYGON ((-87.97816847158803 30.73681859504804, -87.97816847158803 30.891119442508412, -88.15783152841195 30.891119442508412, -88.15783152841195 30.73681859504804, -87.97816847158803 30.73681859504804))"
25098,34.758,-87.718,9200,"POLYGON ((-87.62816847158804 34.684164376105336, -87.62816847158804 34.831769655239775, -87.80783152841195 34.831769655239775, -87.80783152841195 34.684164376105336, -87.62816847158804 34.684164376105336))"
25100,33.761,-86.458,2125,"POLYGON ((-86.36816847158804 33.686284872950765, -86.36816847158804 33.83565005581395, -86.54783152841193 33.83565005581395, -86.54783152841193 33.686284872950765, -86.36816847158804 33.686284872950765))"
25108,31.769,-85.926,17000,"POLYGON ((-85.83616847158805 31.69259573192949, -85.83616847158805 31.845341224714208, -86.01583152841195 31.845341224714208, -86.01583152841195 31.69259573192949, -85.83616847158805 31.69259573192949))"
25109,33.172,-87.564,135000,"POLYGON ((-87.47416847158803 33.096775914150946, -87.47416847158803 33.24715958188759, -87.65383152841194 33.24715958188759, -87.65383152841194 33.096775914150946, -87.47416847158803 33.096775914150946))"
25117,32.432,-84.971,27473,"POLYGON ((-84.88116847158805 32.3561477638487, -84.88116847158805 32.50778848351029, -85.06083152841195 32.50778848351029, -85.06083152841195 32.3561477638487, -84.88116847158805 32.3561477638487))"
25119,33.62,-86.604,12499,"POLYGON ((-86.51416847158804 33.545162312113725, -86.51416847158804 33.69477274995468, -86.69383152841193 33.69477274995468, -86.69383152841193 33.545162312113725, -86.51416847158804 33.545162312113725))"
25120,33.808,-86.832,375,"POLYGON ((-86.74216847158804 33.73332582728273, -86.74216847158804 33.882609057397545, -86.92183152841194 33.882609057397545, -86.92183152841194 33.73332582728273, -86.74216847158804 33.73332582728273))"
25123,30.263,-88.116,4678,"POLYGON ((-88.02616847158804 30.185379968197093, -88.02616847158804 30.340558724408606, -88.20583152841195 30.340558724408606, -88.20583152841195 30.185379968197093, -88.02616847158804 30.185379968197093))"
25126,31.607,-85.742,350,"POLYGON ((-85.65216847158806 31.53046240070432, -85.65216847158806 31.68347473439672, -85.83183152841195 31.68347473439672, -85.83183152841195 31.53046240070432, -85.65216847158806 31.53046240070432))"
25133,34.079,-86.609,1687,"POLYGON ((-86.51916847158803 34.0045629487936, -86.51916847158803 34.15337168512007, -86.69883152841194 34.15337168512007, -86.69883152841194 34.0045629487936, -86.51916847158803 34.0045629487936))"
25137,31.705,-85.837,2070,"POLYGON ((-85.74716847158805 31.628542984728217, -85.74716847158805 31.781394042176558, -85.92683152841195 31.781394042176558, -85.92683152841195 31.628542984728217, -85.74716847158805 31.628542984728217))"
25139,31.978,-87.294,2020,"POLYGON ((-87.20416847158805 31.90176864895851, -87.20416847158805 32.05416808043211, -87.38383152841195 32.05416808043211, -87.38383152841195 31.90176864895851, -87.20416847158805 31.90176864895851))"
25143,32.868,-86.597,7300,"POLYGON ((-86.50716847158803 32.79251633668886, -86.50716847158803 32.9434194628197, -86.68683152841194 32.9434194628197, -86.68683152841194 32.79251633668886, -86.50716847158803 32.79251633668886))"
25144,31.885,-85.486,2550,"POLYGON ((-85.39616847158807 31.808691579468427, -85.39616847158807 31.961245250629243, -85.57583152841195 31.961245250629243, -85.57583152841195 31.808691579468427, -85.39616847158807 31.808691579468427))"
25145,33.974,-86.575,1020,"POLYGON ((-86.48516847158805 33.89947087698289, -86.48516847158805 34.048463853398374, -86.66483152841195 34.048463853398374, -86.66483152841195 33.89947087698289, -86.48516847158805 33.89947087698289))"
25146,31.721,-85.626,2216,"POLYGON ((-85.53616847158806 31.644556162576645, -85.53616847158806 31.797380846733404, -85.71583152841195 31.797380846733404, -85.71583152841195 31.644556162576645, -85.53616847158806 31.644556162576645))"
25147,31.287,-85.107,800,"POLYGON ((-85.01716847158805 31.210200831637483, -85.01716847158805 31.36373666187368, -85.19683152841195 31.36373666187368, -85.19683152841195 31.210200831637483, -85.01716847158805 31.210200831637483))"
25148,31.041,-85.298,773,"POLYGON ((-85.20816847158804 30.964001380646522, -85.20816847158804 31.117936393696976, -85.38783152841195 31.117936393696976, -85.38783152841195 30.964001380646522, -85.20816847158804 30.964001380646522))"
25150,34.275,-85.959,100,"POLYGON ((-85.86916847158804 34.200735485677356, -85.86916847158804 34.34919897051386, -86.04883152841195 34.34919897051386, -86.04883152841195 34.200735485677356, -85.86916847158804 34.200735485677356))"
25152,32.816,-85.76,1847,"POLYGON ((-85.67016847158804 32.74047214818012, -85.67016847158804 32.89146370396283, -85.84983152841195 32.89146370396283, -85.84983152841195 32.74047214818012, -85.67016847158804 32.74047214818012))"
25153,31.295,-85.685,1445,"POLYGON ((-85.59516847158805 31.21820734166615, -85.59516847158805 31.3717301427895, -85.77483152841195 31.3717301427895, -85.77483152841195 31.21820734166615, -85.59516847158805 31.21820734166615))"
25154,31.302,-85.74,2200,"POLYGON ((-85.65016847158803 31.22521303917086, -85.65016847158803 31.37872443736525, -85.82983152841194 31.37872443736525, -85.82983152841194 31.22521303917086, -85.65016847158803 31.22521303917086))"
25156,31.081,-87.076,1497,"POLYGON ((-86.98616847158804 31.004033715046347, -86.98616847158804 31.157904013320433, -87.16583152841194 31.157904013320433, -87.16583152841194 31.004033715046347, -86.98616847158804 31.004033715046347))"
25157,31.399,-86.073,3737,"POLYGON ((-85.98316847158804 31.322292108396518, -85.98316847158804 31.47564525878167, -86.16283152841194 31.47564525878167, -86.16283152841194 31.322292108396518, -85.98316847158804 31.322292108396518))"
25158,32.686,-88.105,186,"POLYGON ((-88.01516847158804 32.61036194950835, -88.01516847158804 32.76157403514474, -88.19483152841195 32.76157403514474, -88.19483152841195 32.61036194950835, -88.01516847158804 32.61036194950835))"
25163,31.033,-85.886,4452,"POLYGON ((-85.79616847158803 30.955994918274897, -85.79616847158803 31.109942865278512, -85.97583152841194 31.109942865278512, -85.97583152841194 30.955994918274897, -85.79616847158803 30.955994918274897))"
25165,34.095,-86.883,400,"POLYGON ((-86.79316847158805 34.020577000769606, -86.79316847158805 34.169357618521296, -86.97283152841194 34.169357618521296, -86.97283152841194 34.020577000769606, -86.79316847158805 34.020577000769606))"
25168,33.514,-87.187,1865,"POLYGON ((-87.09716847158805 33.439070472961376, -87.09716847158805 33.58886469035718, -87.27683152841195 33.58886469035718, -87.27683152841195 33.439070472961376, -87.09716847158805 33.439070472961376))"
25171,34.347,-86.283,8090,"POLYGON ((-86.19316847158805 34.27279908522897, -86.19316847158805 34.42113530644654, -86.37283152841195 34.42113530644654, -86.37283152841195 34.27279908522897, -86.19316847158805 34.27279908522897))"
25172,34.215,-87.639,2857,"POLYGON ((-87.54916847158803 34.140682575749565, -87.54916847158803 34.289251934521026, -87.72883152841193 34.289251934521026, -87.72883152841193 34.140682575749565, -87.54916847158803 34.140682575749565))"
25174,34.054,-86.755,3000,"POLYGON ((-86.66516847158803 33.979541004217644, -86.66516847158803 34.128393652584904, -86.84483152841194 34.128393652584904, -86.84483152841194 33.979541004217644, -86.66516847158803 33.979541004217644))"
25176,31.324,-85.337,3178,"POLYGON ((-85.24716847158804 31.247230953084543, -85.24716847158804 31.40070649858583, -85.42683152841195 31.40070649858583, -85.42683152841195 31.247230953084543, -85.24716847158804 31.247230953084543))"
25177,33.637,-85.605,1717,"POLYGON ((-85.51516847158804 33.562177064907715, -85.51516847158804 33.71175798100516, -85.69483152841195 33.71175798100516, -85.69483152841195 33.562177064907715, -85.51516847158804 33.562177064907715))"
25179,33.577,-86.512,11000,"POLYGON ((-86.42216847158805 33.502125025672235, -86.42216847158805 33.65181007736225, -86.60183152841195 33.65181007736225, -86.60183152841195 33.502125025672235, -86.42216847158805 33.502125025672235))"
25181,34.7,-85.938,770,"POLYGON ((-85.84816847158804 34.626112595552144, -85.84816847158804 34.773821485821344, -86.02783152841194 34.773821485821344, -86.02783152841194 34.626112595552144, -85.84816847158804 34.626112595552144))"
25191,32.576,-88.184,3109,"POLYGON ((-88.09416847158803 32.50026900897865, -88.09416847158803 32.65166708882816, -88.27383152841195 32.65166708882816, -88.27383152841195 32.50026900897865, -88.09416847158803 32.50026900897865))"
25196,33.57,-88.054,870,"POLYGON ((-87.96416847158807 33.49511895978249, -87.96416847158807 33.64481614993473, -88.14383152841195 33.64481614993473, -88.14383152841195 33.49511895978249, -87.96416847158807 33.49511895978249))"
25197,31.626,-88.301,476,"POLYGON ((-88.21116847158805 31.549478006625606, -88.21116847158805 31.70245910744108, -88.39083152841195 31.70245910744108, -88.39083152841195 31.549478006625606, -88.21116847158805 31.549478006625606))"
25198,31.514,-87.354,6300,"POLYGON ((-87.26416847158804 31.437386135431005, -87.26416847158804 31.590551103026414, -87.44383152841195 31.590551103026414, -87.44383152841195 31.437386135431005, -87.26416847158804 31.437386135431005))"
25199,31.527,-87.301,1160,"POLYGON ((-87.21116847158804 31.450396784022075, -87.21116847158804 31.603540439947874, -87.39083152841195 31.603540439947874, -87.39083152841195 31.450396784022075, -87.21116847158804 31.450396784022075))"
25200,34.758,-87.641,13064,"POLYGON ((-87.55116847158804 34.684164376105336, -87.55116847158804 34.831769655239775, -87.73083152841195 34.831769655239775, -87.73083152841195 34.684164376105336, -87.55116847158804 34.684164376105336))"
25204,33.928,-86.53,4600,"POLYGON ((-86.44016847158804 33.853430619693526, -86.44016847158804 34.00250415322602, -86.61983152841195 34.00250415322602, -86.61983152841195 33.853430619693526, -86.44016847158804 33.853430619693526))"
25208,34.479,-85.868,1699,"POLYGON ((-85.77816847158805 34.404915989063475, -85.77816847158805 34.55301828540984, -85.95783152841194 34.55301828540984, -85.95783152841194 34.404915989063475, -85.77816847158805 34.404915989063475))"
25217,32.333,-86.976,3900,"POLYGON ((-86.88616847158805 32.25706468605557, -86.88616847158805 32.40887166505516, -87.06583152841195 32.40887166505516, -87.06583152841195 32.25706468605557, -86.88616847158805 32.25706468605557))"
25218,31.098,-85.593,1642,"POLYGON ((-85.50316847158804 31.021047468540203, -85.50316847158804 31.174890240323226, -85.68283152841195 31.174890240323226, -85.68283152841195 31.021047468540203, -85.50316847158804 31.021047468540203))"
25219,34.132,-86.411,624,"POLYGON ((-86.32116847158805 34.057609518220076, -86.32116847158805 34.20632506733382, -86.50083152841195 34.20632506733382, -86.50083152841195 34.057609518220076, -86.32116847158805 34.057609518220076))"
25220,33.898,-88.144,1484,"POLYGON ((-88.05416847158806 33.82340439086722, -88.05416847158806 33.97253040988531, -88.23383152841195 33.97253040988531, -88.23383152841195 33.82340439086722, -88.05416847158806 33.82340439086722))"
25221,32.919,-86.694,1825,"POLYGON ((-86.60416847158804 32.84355973588868, -86.60416847158804 32.99437601220317, -86.78383152841195 32.99437601220317, -86.78383152841195 32.84355973588868, -86.60416847158804 32.84355973588868))"
25223,32.152,-85.707,3750,"POLYGON ((-85.61716847158804 32.07591338341129, -85.61716847158804 32.22802315935129, -85.79683152841194 32.22802315935129, -85.79683152841194 32.07591338341129, -85.61716847158804 32.07591338341129))"
25224,32.443,-87.523,1000,"POLYGON ((-87.43316847158803 32.367157008715836, -87.43316847158803 32.518779227162156, -87.61283152841195 32.518779227162156, -87.61283152841195 32.367157008715836, -87.43316847158803 32.367157008715836))"
25226,33.118,-85.572,750,"POLYGON ((-85.48216847158804 33.042729649914605, -85.48216847158804 33.19320589950023, -85.66183152841194 33.19320589950023, -85.66183152841194 33.042729649914605, -85.48216847158804 33.042729649914605))"
25229,32.486,-88.288,2702,"POLYGON ((-88.19816847158803 32.410193174595285, -88.19816847158803 32.56174301649267, -88.37783152841195 32.56174301649267, -88.37783152841195 32.410193174595285, -88.19816847158803 32.410193174595285))"
25232,32.526,-86.365,3868,"POLYGON ((-86.27516847158803 32.45022685565553, -86.27516847158803 32.60170929389635, -86.45483152841193 32.60170929389635, -86.45483152841193 32.45022685565553, -86.27516847158803 32.45022685565553))"
25235,34.552,-86.881,1625,"POLYGON ((-86.79116847158805 34.47798080955061, -86.79116847158805 34.62595340070541, -86.97083152841195 34.62595340070541, -86.97083152841195 34.47798080955061, -86.79116847158805 34.47798080955061))"
25239,33.167,-87.258,1708,"POLYGON ((-87.16816847158803 33.091771627614094, -87.16816847158803 33.24216387335707, -87.34783152841194 33.24216387335707, -87.34783152841194 33.091771627614094, -87.16816847158803 33.091771627614094))"
25241,33.393,-87.008,237490,"POLYGON ((-86.91816847158803 33.317965951592406, -86.91816847158803 33.467969328388996, -87.09783152841194 33.467969328388996, -87.09783152841194 33.317965951592406, -86.91816847158803 33.317965951592406))"
25243,33.527,-86.888,218741,"POLYGON ((-86.79816847158804 33.452081722444426, -86.79816847158804 33.60185342840886, -86.97783152841195 33.60185342840886, -86.97783152841195 33.452081722444426, -86.79816847158804 33.452081722444426))"
25245,33.191,-86.272,8525,"POLYGON ((-86.18216847158804 33.11579220822199, -86.18216847158804 33.26614326909049, -86.36183152841195 33.26614326909049, -86.36183152841195 33.11579220822199, -86.18216847158804 33.11579220822199))"
25246,30.613,-88.272,1900,"POLYGON ((-88.18216847158806 30.535657757664318, -88.18216847158806 30.690280516205387, -88.36183152841195 30.690280516205387, -88.36183152841195 30.535657757664318, -88.18216847158806 30.535657757664318))"
25247,30.613,-88.272,868,"POLYGON ((-88.18216847158806 30.535657757664318, -88.18216847158806 30.690280516205387, -88.36183152841195 30.690280516205387, -88.36183152841195 30.535657757664318, -88.18216847158806 30.535657757664318))"
25250,33.744,-86.379,1718,"POLYGON ((-86.28916847158806 33.66927007207768, -86.28916847158806 33.81866487267562, -86.46883152841195 33.81866487267562, -86.46883152841195 33.66927007207768, -86.28916847158806 33.66927007207768))"
25266,61.566,-149.378,2005,"POLYGON ((-149.28816847158802 61.523197570844324, -149.28816847158802 61.60874345728291, -149.46783152841195 61.60874345728291, -149.46783152841195 61.523197570844324, -149.28816847158802 61.523197570844324))"
25267,64.744,-147.364,2117,"POLYGON ((-147.27416847158804 64.7056449858643, -147.27416847158804 64.78230066583602, -147.45383152841197 64.78230066583602, -147.45383152841197 64.7056449858643, -147.27416847158804 64.7056449858643))"
25268,34.936,-111.648,10000,"POLYGON ((-111.55816847158803 34.86232376165621, -111.55816847158803 35.009610117842705, -111.73783152841193 35.009610117842705, -111.73783152841193 34.86232376165621, -111.55816847158803 34.86232376165621))"
25282,35.226,-111.558,66000,"POLYGON ((-111.46816847158806 35.152584959088045, -111.46816847158806 35.2993486784908, -111.64783152841196 35.2993486784908, -111.64783152841196 35.152584959088045, -111.46816847158806 35.152584959088045))"
25283,35.188,-111.631,20000,"POLYGON ((-111.54116847158804 35.1145506258523, -111.54116847158804 35.261383043039785, -111.72083152841194 35.261383043039785, -111.72083152841194 35.1145506258523, -111.54116847158804 35.1145506258523))"
25286,36.911,-111.486,7427,"POLYGON ((-111.39616847158806 36.83913965311433, -111.39616847158806 36.98279271411436, -111.57583152841195 36.98279271411436, -111.57583152841195 36.83913965311433, -111.39616847158806 36.83913965311433))"
25294,32.841,-109.723,10500,"POLYGON ((-109.63316847158804 32.765493384882916, -109.63316847158804 32.91644244192864, -109.81283152841195 32.91644244192864, -109.81283152841195 32.765493384882916, -109.63316847158804 32.765493384882916))"
